('6dKHEOxmG7I6SraR7QFT6e',0.707,0.588,287556,0.851,0,10,-6.311,0,0.515,84.472,4,0.448)
('22hR7aDYKZrPKH18YLlyaV',0.00566,0.627,291800,0.872,0,11,-4.388,0,0.158,93.728,4,0.543)
('1gjTyt7SHJ80HaxcWy6xFT',3.49e-05,0.269,540413,0.867,0.494,11,-6.945,0,0.0576,91.036,4,0.309)
('2Y11YfisLz8cSjQJg4Dqwh',0.00731,0.808,241040,0.42,6.39e-05,5,-9.051,1,0.0456,96.831,4,0.885)
('2FCK2nyKq0QXzIuWC88hVj',0.331,0.695,214493,0.879,0,1,-3.417,0,0.108,93.021,4,0.704)
('0WKdB7PG53c1QlDbQzqn7s',0.58,0.667,281080,0.803,0,8,-7.627,0,0.522,168.096,4,0.917)
('6c36ktJ74HqoKj1hidDxV6',0.304,0.832,144107,0.608,0,0,-5.727,1,0.0367,99.971,4,0.929)
('15kZDQoTtpkya2kG8ZPJoi',0.176,0.752,288571,0.613,0,5,-7.345,0,0.26,168.062,4,0.835)
('7Cye3UbCA6UNuDykdCf3AB',0.0776,0.625,206472,0.45,0.000217,9,-9.985,1,0.0311,92.974,3,0.0365)
('3VdDQkNCQKPAL4nZlFKWlN',0.367,0.715,216640,0.703,0,10,-6.687,0,0.165,88.47,3,0.578)
('5YHcnrRRcrARGWdDb3Hq8z',0.959,0.351,163787,0.119,1.02e-06,1,-18.009,0,0.0411,111.723,3,0.31)
('6fbjdXZNtoAJbJZUeT87Ii',0.233,0.481,262680,0.551,0,11,-6.092,1,0.198,84.175,4,0.784)
('2hn9yIxbqLYTFkkX0sk6ZO',0.275,0.73,199373,0.617,0,10,-4.45,1,0.0758,170.017,4,0.717)
('4YUuEfldgTf3v9Kun7wgff',0.0142,0.56,420387,0.845,0.000247,9,-6.106,1,0.0319,134.51,4,0.647)
('7zwNK5ocOAGlHtcQliLG3P',2.38e-05,0.605,258387,0.977,0.168,4,-3.567,1,0.108,130.013,4,0.508)
('5TBrB7l0nf80AcGTBC0y9X',0.376,0.649,246867,0.538,1.4e-05,0,-8.006,1,0.0962,93.043,3,0.568)
('1Xb5nakKpz6DqZNnV9YEos',0.00516,0.868,222800,0.803,3.54e-06,0,-4.697,1,0.0565,120.013,4,0.674)
('2iiCDhPr51If2XCDQJJ0nC',0.00702,0.889,207333,0.837,0,7,-5.04,1,0.173,75.188,4,0.947)
('0MES9KxrW8EOE7xE8QoZUz',0.0583,0.516,174500,0.786,1.77e-06,4,-5.514,0,0.106,130.069,4,0.182)
('1q5jkViYgIRlwbEreAuLmG',0.0142,0.643,253240,0.892,0,11,-4.953,0,0.0798,131.058,4,0.698)
('0oirMI8pqPHJiJFTX1LhKh',0.927,0.235,225733,0.162,0.204,8,-16.538,1,0.0316,147.797,3,0.1)
('62cD87SVSewf9mX6D7hHXr',0.676,0.706,182587,0.579,0,5,-2.931,1,0.0339,102.054,4,0.732)
('4M8IX7MJpL6DtOIWOztPNT',0.743,0.622,160027,0.765,0.00034,1,-6.18,0,0.117,177.027,4,0.749)
('589Y5xhSccSNjd4qi9nktS',0.114,0.584,188933,0.872,0,10,-3.477,0,0.0616,94.018,4,0.81)
('6wZ0H5BbKeiUAYUtxGVLuH',0.000931,0.501,189227,0.899,0,5,-3.054,0,0.0429,153.066,4,0.72)
('0vgpbEfkcUF09VNkcrQRWi',0.000946,0.448,256347,0.805,6.12e-05,10,-4.194,1,0.0365,125.998,4,0.19)
('40t2E0HHaaUTp0dolN4dNp',0.00835,0.524,226328,0.895,0,7,-4.625,0,0.0423,157.053,4,0.557)
('0DKoET2reNpTGpQMS0VXI0',0.703,0.669,165147,0.436,0,7,-9.992,1,0.0303,139.946,3,0.396)
('4NH928CmN34vWs6fkAcmi6',0.146,0.732,193813,0.65,0,2,-7.131,0,0.0365,94.448,4,0.881)
('0ti6yv9sgaOjtxl3jjR8ba',0.0363,0.503,181867,0.776,0,6,-8.522,1,0.229,151.901,4,0.551)
('3pweoIyahl0KMMYx3z6MkS',0.619,0.0607,382213,0.148,0.942,4,-21.983,0,0.0384,60.144,3,0.0344)
('6Sf9EPgZUoiJA1DMGjZyAC',0.263,0.87,232947,0.665,0.00174,6,-8.396,1,0.414,94.864,4,0.813)
('2jXTBrywc6ruxaUXW84Xhr',0.744,0.538,97587,0.178,2.88e-06,0,-8.983,0,0.0481,120.27,4,0.124)
('3oE7BTQ3GpJzUm2hFGy8AG',0.52,0.636,177720,0.679,0,9,-7.298,1,0.335,124.15,4,0.598)
('29KYud2Su3pKeRphgwJfK7',0.00144,0.685,235787,0.784,0.504,11,-7.305,1,0.026,140.002,4,0.775)
('7tEoJKbYdIHBfn7tTIyjHW',0.031,0.925,300267,0.708,0,1,-3.643,0,0.0565,104.754,4,0.62)
('35aNHKBZWXXbL9KQK7O5Nk',0.231,0.564,226373,0.68,0.000179,2,-6.487,1,0.0357,89.938,4,0.252)
('02fZLz9BmmOKb5wkueM9D4',0.0276,0.684,238973,0.837,2.98e-05,0,-5.46,1,0.0307,115.94,4,0.563)
('29RlYv3MFGxXNCoVy4XCh2',0.732,0.559,148013,0.501,1.36e-06,7,-8.307,1,0.0818,136.949,4,0.627)
('6mV1VU6WeVi7IqFrAi2D2e',0.00552,0.708,220682,0.682,0,7,-4.671,1,0.0651,123.94,4,0.698)
('1klXVoArYFxyteWZf4BeHB',0.000709,0.521,138000,0.92,0,8,-3.671,1,0.074,94.974,4,0.745)
('11fItVX4Ahfyd8F7C53dOQ',0.0587,0.595,322960,0.616,3.69e-06,10,-7.292,0,0.0353,74.581,4,0.509)
('6hyCMKk7d2TTUHuDpytD1X',0.868,0.609,50280,0.666,0,2,-14.867,1,0.875,119.505,4,0.509)
('5bZFTRq6V7NXOJ4evYpKS6',0.851,0.613,226827,0.262,5.85e-05,0,-9.745,1,0.0274,109.005,3,0.297)
('18vU4sOVrJLCNTeJSzty4b',0.291,0.622,231631,0.65,0,0,-8.003,1,0.0611,95.964,4,0.441)
('4ks6j7JsfJorc1tb4THJo8',0.913,0.446,164129,0.37,0,9,-8.447,1,0.0464,108.58,3,0.208)
('2JJKQgDYund4K8pt70jcLk',0.000216,0.539,262013,0.969,0.0177,1,-4.445,1,0.172,166.996,4,0.491)
('6r647IcY3VbHY7zEmtAAdS',0.0879,0.663,240627,0.582,0.838,10,-8.426,0,0.043,135.32,4,0.101)
('6giYNaycmjkbf7UmZ6RGtL',0.0702,0.744,241307,0.368,0,1,-6.349,1,0.0524,84.018,4,0.397)
('3p8C2MNIdbRfewXzGwdMOw',0.00155,0.46,244427,0.894,0,0,-5.911,0,0.0755,139.956,4,0.387)
('7L61BGbbjqddV7oGhE4CIj',0.992,0.503,156084,0.0329,0.91,8,-22.197,1,0.0408,82.756,4,0.0788)
('7tl0oiEuIOA3qIKn36mJm8',0.601,0.476,263347,0.456,0,10,-6.836,0,0.0252,83.688,4,0.266)
('0cEBv7oJxFp3bfTFqWFI0R',0.121,0.53,211413,0.802,0,2,-6.494,1,0.0362,148.054,3,0.569)
('4Ngs8V9CtXviPEQ4q0teij',0.981,0.139,263267,0.157,0.898,2,-18.018,0,0.0368,82.227,4,0.0694)
('7EjYsbL3cJ2CPzpOISs1jg',0.391,0.476,291040,0.327,0.0189,2,-12.686,1,0.0395,136.526,4,0.307)
('0U6uTxVPeoXFcxlXMIWgAR',0.0929,0.639,179800,0.875,0,7,-5.793,1,0.0372,117.028,4,0.892)
('4oROqjxNSBrVxrcSaW77Mc',0.0615,0.806,190333,0.804,0,6,-4.84,0,0.146,88.018,4,0.765)
('54wZPGejEUmJtIEcER8pqG',0.00335,0.752,250013,0.651,0,7,-7.578,1,0.0929,148.986,4,0.962)
('5NvEVTdjIlh4zx5ZseaZCI',0.00417,0.575,260320,0.837,0,1,-4.084,1,0.0251,104.962,4,0.455)
('39PX4B5GjiF4sfIukPOxBm',0.245,0.685,220120,0.671,0,5,-7.082,0,0.0358,142.258,4,0.834)
('6s0hyfVcjHevAaFrJgFknj',0.19,0.71,229920,0.461,0.00885,9,-8.978,1,0.0264,115.742,4,0.704)
('03ardtIMjXvzW6UEMJxwmL',0.0354,0.743,240200,0.928,7.7e-05,1,-6.125,0,0.0764,115.988,4,0.886)
('4hkzx4KLPDkABV2Xz22fls',0.302,0.754,310006,0.686,0.00978,0,-8.963,0,0.0384,111.966,4,0.289)
('3bNnArQSuiZXCQCtpqppSv',0.00398,0.571,214000,0.975,6.48e-05,4,-3.414,0,0.166,87.712,4,0.556)
('0x0CfocT28iVxvzBXwD5Oc',0.0485,0.626,285720,0.862,0.000951,7,-6.821,1,0.0907,152.152,4,0.69)
('1SRqHbQnBcrchaJyPtlnpd',0.829,0.397,240874,0.678,0.513,0,-8.918,1,0.059,75.758,5,0.543)
('4nhuDVyxhvwzxBFO4buFcE',0.109,0.727,241307,0.419,0.354,1,-13.315,0,0.0465,98.666,4,0.21)
('7vn3PU8kRmeBc6wuU4PK54',0.363,0.802,230440,0.908,0,9,-3.042,1,0.274,95.081,4,0.81)
('6TIRgqVHNPohNq1spT1MFB',0.179,0.434,282982,0.302,0.896,1,-10.969,1,0.0303,94.951,4,0.0379)
('0EkMvjIe0OdnsfcV8O0X4I',0.101,0.711,200124,0.375,0,9,-15.067,0,0.0756,80.041,4,0.943)
('4F3oN5ToU12nnkmSZDbVDs',0.157,0.566,284027,0.544,6.23e-05,5,-7.441,1,0.0258,71.441,4,0.217)
('64ioCjDl8baZx1sMBWokjA',0.00204,0.452,254387,0.916,0,4,-3.857,1,0.0585,143.98,4,0.224)
('6X92l986jasw5nvGsblwk0',0.00287,0.686,219759,0.623,0.00145,1,-3.425,1,0.13,140.171,4,0.166)
('2ZJZ5BK77xCDoRiAMNDkje',0.209,0.491,173680,0.675,0,7,-7.159,1,0.028,103.683,3,0.94)
('6lkMiTtgtf0NoV58JJRoLk',0.0133,0.516,237320,0.803,0.214,4,-8.381,1,0.0457,144.138,4,0.832)
('05UWvFt37aF9k4CkupkE1e',0.158,0.593,248333,0.762,6.31e-06,5,-5.191,1,0.0591,162.208,4,0.602)
('4U5sSRCvRF7OVAH1414ELm',0.755,0.576,206147,0.554,7.47e-05,4,-7.476,1,0.0281,96.803,4,0.468)
('5vt3kZ9so8g4PGIaRvvcFa',0.000669,0.58,263267,0.89,0,6,-4.741,0,0.0452,110.195,4,0.604)
('7d6ZL87FHlg5ACcAX3r3QH',0.0311,0.499,110080,0.842,0.000171,7,-6.816,1,0.0633,135.721,4,0.363)
('0UQsYC5sMh1hhNNKyd0fJc',0.000694,0.433,234507,0.746,0,9,-4.211,0,0.0388,85.855,4,0.528)
('2y8iMLNHEEKUryZH6csXOs',0.0037,0.899,348440,0.66,0.011,4,-6.626,0,0.0957,120.596,4,0.813)
('5tDY2nHLfFpjXJY2b70yIb',0.824,0.616,169287,0.367,0,8,-15.398,0,0.965,74.206,4,0.631)
('2I1uzkNYEJ5FOzLjI0ssTX',0.252,0.897,207627,0.864,0,11,-3.735,0,0.147,95.981,4,0.56)
('4sPgBYROP6ewshgKsqkfv1',0.0408,0.875,252027,0.629,0,2,-3.728,1,0.258,100.054,4,0.719)
('2KU0RHzEYq8GLwDTyimWGr',0.00168,0.532,236800,0.949,0.923,0,-3.902,1,0.0559,149.962,3,0.596)
('68KlkUNTX8gRp7TrM1Ut5u',0.701,0.491,340187,0.645,0.819,0,-8.955,0,0.0398,122.97,4,0.28)
('6kUeWuOwyHKjoACVgPOAz6',1.28e-05,0.14,260693,0.921,0.815,8,-5.827,1,0.116,66.042,4,0.13)
('3e99WsKpLEnTL1APvLNfQR',0.0221,0.503,178840,0.952,9.73e-06,9,-2.406,1,0.149,152.215,4,0.546)
('4Si7lBiAf4j98af7wlXN13',0.322,0.775,309067,0.782,0.00116,4,-6.337,0,0.0654,97.038,4,0.9)
('5WDlNHQW1LmcQIA15oGjiW',0.416,0.4,236067,0.445,9.03e-06,2,-7.546,1,0.0323,150.15,4,0.114)
('56KVo8ihySYxsoST91ACgA',0.000118,0.457,200293,0.733,5.28e-06,0,-5.589,1,0.0319,75.509,4,0.365)
('0GxCUPDU0ePWJOeAQzNqao',0.71,0.505,230512,0.437,0.000169,11,-7.756,0,0.044,125.38,4,0.267)
('3VvDZ5MVRuJ0ZqUA7mETWf',0.709,0.492,281280,0.804,0.00195,2,-6.822,1,0.0537,108.122,4,0.47)
('2hTHpciQFQyxhsnUITCt3C',0.478,0.422,203040,0.46,0,8,-5.811,1,0.0308,149.967,4,0.141)
('3FVbCkeHiaG6ljtI37OUrb',0.266,0.643,276747,0.623,6.25e-06,6,-6.949,0,0.0351,141.912,4,0.515)
('6QqtCHxPFzFbk6Jq7aLJSo',0.227,0.505,178480,0.845,6.24e-06,9,-3.873,1,0.0301,156.029,4,0.426)
('1osH4kjtpHSWSkVhqCUMMF',0.000554,0.475,211947,0.99,5.97e-05,4,-3.497,1,0.0709,171.023,4,0.832)
('0ryEyJ994SqdJwGJXyS1SF',0.124,0.483,184027,0.42,0.0163,0,-9.403,0,0.0272,135.175,4,0.437)
('4BLJNhbgLNFW0Y1mcNOL0t',0.147,0.956,196533,0.501,0.000761,2,-8.084,0,0.101,108.729,4,0.869)
('4FIGmXmND1pNBv5jDuAs52',0.217,0.401,184080,0.499,0,0,-7.643,1,0.0272,144.276,4,0.258)
('6BCrbWBpb8d6KWmEqZ41tr',0.1,0.466,248427,0.704,2.71e-05,1,-7.169,1,0.0353,176.043,4,0.484)
('1bkdJsC4ZWDo8j8ekJWMeD',0.465,0.379,262027,0.39,6.14e-06,11,-6.597,1,0.0299,139.197,4,0.159)
('7JU9o3M0uqMcUHcP7bwSvi',0.951,0.253,196360,0.0415,0.924,1,-21.591,1,0.045,80.155,3,0.0552)
('1Bph7aVktmMV48GSIPNE0k',0.364,0.573,156933,0.86,0.011,4,-9.24,1,0.0674,143.044,3,0.243)
('3XDUFBYZy50XMaTXUZtRXA',0.611,0.678,196348,0.577,0,1,-6.096,0,0.0272,120.09,4,0.674)
('7uK7xGxTNumIRHKDbibPWD',0.17,0.656,168933,0.645,0,2,-8.52,1,0.033,95.869,4,0.754)
('6gcd9amHfYlZrEpxrLYoU9',0.444,0.77,165707,0.777,0.0024,0,-3.721,1,0.0366,124.314,4,0.8)
('3msOyhwt4PcRSAUIZM0Wps',0.00242,0.488,275667,0.914,2.11e-06,9,-5.144,1,0.0606,145.05,4,0.543)
('6Vx6OBX04ETBaj82qH84Xv',0.000871,0.288,167467,0.877,0.0013,10,-5.801,1,0.0483,190.824,4,0.413)
('7nfQ8C7d0TbsqDirFCT0Jd',0.894,0.362,181520,0.176,0.786,5,-15.679,1,0.0334,133.749,4,0.116)
('68Ijc4fPmT3P5BN6Vrl2s2',0.503,0.8,54840,0.388,0,1,-10.313,1,0.51,130.14,4,0.754)
('4mMzSoDkdsExAkIpl5Jgey',0.00042,0.602,193400,0.921,0.000272,7,-4.633,1,0.0604,108.692,4,0.55)
('1vHgULDFlxtJPNwaqdFlK1',0.95,0.265,143387,0.252,0.976,6,-14.991,0,0.0347,59.43,4,0.0572)
('2IkEU4n9IDzWgIlbLaDQeE',0.00993,0.581,272747,0.791,0.00103,11,-5.841,0,0.114,80.323,4,0.396)
('4opZ5wxWDao2No6CivRDtg',0.579,0.668,190160,0.74,1.63e-06,2,-3.08,0,0.0492,148.048,4,0.96)
('4KFjmmPdz6dUnO1PdmgoRw',0.00253,0.516,384880,0.783,0,0,-4.913,1,0.0364,131.921,3,0.222)
('7moCOfLXan7ejNp1h9PMhf',0.172,0.796,279307,0.801,0,6,-3.414,1,0.149,142.945,4,0.922)
('5T0N6xybJyZq34R1807OTt',0.849,0.757,205000,0.308,0,11,-13.66,0,0.0449,107.949,4,0.476)
('29RDlOPGIFNhDfRGH4Wz1c',0.335,0.844,222253,0.74,0,6,-5.054,1,0.331,125.536,4,0.878)
('3sMUVwOyhOuQYFmpHfzBZn',0.382,0.583,308040,0.502,0,10,-6.906,1,0.0513,138.659,4,0.822)
('4NctwDYuR6GGqNaEH2DoDV',0.0176,0.677,227013,0.832,0,5,-4.528,1,0.0281,115.0,4,0.624)
('6E3YyDZzMJFE8PW3fSVML1',0.165,0.687,214727,0.793,0,0,-2.827,1,0.116,129.962,4,0.584)
('5Ud9d8HJLX1UdrJFRkuEkn',0.866,0.418,226067,0.105,1.55e-06,0,-16.642,1,0.0428,84.935,3,0.234)
('5OeCxTOOl8N4FAUNZmw4Va',0.486,0.679,235760,0.602,2.8e-06,10,-6.181,1,0.041,97.922,4,0.338)
('5f7eZRUBHwsf8SMVYVCgrG',0.00813,0.417,477880,0.868,0,7,-4.49,0,0.0461,113.93,4,0.38)
('5ByTVEm5txiOftcexjJ4Vv',0.0864,0.77,149507,0.789,0,5,-4.701,1,0.0738,101.97,3,0.967)
('4HCe2UTW6MYHsxXz6p9qsX',0.0823,0.794,257907,0.817,2.47e-05,10,-7.513,0,0.0647,99.576,4,0.934)
('7zKObGlclVsHMwOG0Q3wYO',0.0111,0.404,181227,0.77,0,1,-3.16,1,0.0386,183.945,4,0.823)
('03RFScByLwJTxTme6n4BpP',0.443,0.647,165613,0.402,0.000244,6,-9.922,1,0.0353,114.032,4,0.439)
('1fRr0vBnZPrIvumSzYTe8N',0.00995,0.498,318000,0.81,0,2,-5.025,1,0.0513,147.954,4,0.223)
('5PdOR5c0aW8pJPFs6vSQyo',0.792,0.513,240187,0.379,0.807,5,-11.855,1,0.0334,89.606,4,0.729)
('2JCxYaz4o7pSXrT1ZMBWOZ',0.00625,0.656,215360,0.781,0,2,-5.832,1,0.0729,95.992,4,0.548)
('13AOWBnFCAtch1eTeKn87x',0.347,0.602,256960,0.647,0.000134,9,-6.829,0,0.0627,78.478,4,0.518)
('1tJkic0TURTCXw3rBhYgWu',0.278,0.732,175560,0.793,0,7,-7.053,1,0.24,95.918,4,0.833)
('1kgF010hYCg3mB0PmyFzDH',0.168,0.827,295920,0.657,0.00205,9,-5.603,1,0.0606,105.032,4,0.614)
('08shoW0qPqgMDnNQppWAQj',0.104,0.641,305333,0.633,0,6,-7.295,1,0.0271,114.993,4,0.284)
('29N71XR1pCmuGEixRdzELO',0.0261,0.69,205640,0.914,0,8,-4.906,1,0.179,129.085,4,0.605)
('4pNaaHNfuI3hSDthqatgbi',0.167,0.594,156867,0.755,0.933,4,-7.363,1,0.028,149.97,4,0.881)
('4kLzo3exwh18YxYqBxLsuX',0.245,0.525,285187,0.795,0,9,-4.696,1,0.0402,137.881,4,0.252)
('0C6S9iTM9jSWu96Y1nvc4P',0.014,0.439,263712,0.912,0.0897,5,-5.359,1,0.0951,157.662,4,0.222)
('0KvMoFb0zCwM2FL2V6LDnh',0.996,0.199,41640,0.00242,0.971,4,-34.867,0,0.041,70.833,5,0.523)
('5L0AqUOKJmzDG3OAU5KZbE',0.00568,0.573,195427,0.729,0.00728,11,-6.217,0,0.0415,119.232,4,0.66)
('1Ge9lj6Zr56u9YhteJ89GF',1.39e-05,0.22,187600,0.953,0.0004,6,-3.966,0,0.119,99.997,4,0.373)
